# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Feb 20 06:17:05 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_score not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs
10676750,K04804.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.7800,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.8003235,8.7828490,11.00,1,54,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.97180,Mandel and Agol (2002 ApJ 580 171),,,010/010676/010676750/dv/kplr010676750-20160209194854_dvr.pdf,010/010676/010676750/dv/kplr010676750-001-20160209194854_dvs.pdf
8960918,K04805.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0010,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,3.8284050,7.2918854,8.00,1,1122,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.43810,Mandel and Agol (2002 ApJ 580 171),,,008/008960/008960918/dv/kplr008960918-20160209194854_dvr.pdf,008/008960/008960918/dv/kplr008960918-001-20160209194854_dvs.pdf
4647662,K04806.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,3.6905649,8.9849280,12.50,1,1258,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.90310,Mandel and Agol (2002 ApJ 580 171),,,004/004647/004647662/dv/kplr004647662-20160209194854_dvr.pdf,004/004647/004647662/dv/kplr004647662-001-20160209194854_dvs.pdf
9822284,K04807.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1.0000,0,1,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.2834234,7.3705826,6.80,1,1377,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.83080,Mandel and Agol (2002 ApJ 580 171),,,009/009822/009822284/dv/kplr009822284-20160209194854_dvr.pdf,009/009822/009822284/dv/kplr009822284-001-20160209194854_dvs.pdf
9581589,K04877.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9870,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.6894176,8.9901410,10.50,1,259,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.53560,Mandel and Agol (2002 ApJ 580 171),,,009/009581/009581589/dv/kplr009581589-20160209194854_dvr.pdf,009/009581/009581589/dv/kplr009581589-001-20160209194854_dvs.pdf
9850966,K04879.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,3.6251580,8.8962650,11.50,1,128,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.30220,Mandel and Agol (2002 ApJ 580 171),,,009/009850/009850966/dv/kplr009850966-20160209194854_dvr.pdf,009/009850/009850966/dv/kplr009850966-001-20160209194854_dvs.pdf
8826007,K03266.01,Kepler-1450 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9900,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.5697070,14.1251890,17.00,1,25,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.66860,Mandel and Agol (2002 ApJ 580 171),,,008/008826/008826007/dv/kplr008826007-20160209194854_dvr.pdf,008/008826/008826007/dv/kplr008826007-001-20160209194854_dvs.pdf
8280511,K01151.04,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8950,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.3021681,8.3766210,12.00,5,73,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.44850,Mandel and Agol (2002 ApJ 580 171),,,008/008280/008280511/dv/kplr008280511-20160209194854_dvr.pdf,008/008280/008280511/dv/kplr008280511-004-20160209194854_dvs.pdf
8620402,K03267.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.5574412,11.4481220,14.10,1,90,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.79540,Mandel and Agol (2002 ApJ 580 171),,,008/008620/008620402/dv/kplr008620402-20160209194854_dvr.pdf,008/008620/008620402/dv/kplr008620402-001-20160209194854_dvs.pdf
8379021,K03268.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1.0000,0,1,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.4559317,13.6200560,16.20,1,114,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.25640,Mandel and Agol (2002 ApJ 580 171),,,008/008379/008379021/dv/kplr008379021-20160209194854_dvr.pdf,008/008379/008379021/dv/kplr008379021-001-20160209194854_dvs.pdf
8104030,K03269.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,42.7290840,149.6703000,147.90,1,26,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.40970,Mandel and Agol (2002 ApJ 580 171),,,008/008104/008104030/dv/kplr008104030-20160209194854_dvr.pdf,008/008104/008104030/dv/kplr008104030-001-20160209194854_dvs.pdf
4813793,K07708.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8670,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.7271540,8.0945520,8.80,1,154,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.54600,Mandel and Agol (2002 ApJ 580 171),,,004/004813/004813793/dv/kplr004813793-20160209194854_dvr.pdf,004/004813/004813793/dv/kplr004813793-001-20160209194854_dvs.pdf
5282477,K04736.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---MOD_NONUNIQ_ALT---SAME_NTL_PERIOD---CENT_RESOLVED_OFFSET---EPHEM_MATCH,5.9009266,8.5714410,79.10,1,870,2,q1_q17_dr25_tce,00011011101110111000000000000000,0.96730,Mandel and Agol (2002 ApJ 580 171),,,005/005282/005282477/dv/kplr005282477-20160209194854_dvr.pdf,005/005282/005282477/dv/kplr005282477-002-20160209194854_dvs.pdf
7266212,K04737.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9940,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.9534550,8.4187355,10.20,1,173,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.36420,Mandel and Agol (2002 ApJ 580 171),,,007/007266/007266212/dv/kplr007266212-20160209194854_dvr.pdf,007/007266/007266212/dv/kplr007266212-001-20160209194854_dvs.pdf
9419020,K04808.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.1700,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.5125313,9.5160030,13.20,1,437,1,q1_q17_dr25_tce,01111101110111011000000000000000,0.91010,Mandel and Agol (2002 ApJ 580 171),,,009/009419/009419020/dv/kplr009419020-20160209194854_dvr.pdf,009/009419/009419020/dv/kplr009419020-001-20160209194854_dvs.pdf
4270799,K04810.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8540,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.4004160,10.2208160,10.60,1,9,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.43030,Mandel and Agol (2002 ApJ 580 171),,,004/004270/004270799/dv/kplr004270799-20160209194854_dvr.pdf,004/004270/004270799/dv/kplr004270799-001-20160209194854_dvs.pdf
8811490,K04811.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.6416662,8.8569765,15.80,1,35,1,q1_q17_dr25_tce,01010101010101010000000000000000,0.33840,Mandel and Agol (2002 ApJ 580 171),,,008/008811/008811490/dv/kplr008811490-20160209194854_dvr.pdf,008/008811/008811490/dv/kplr008811490-001-20160209194854_dvs.pdf
7293937,K03211.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,3.6964076,20.9865280,3.30,1,984,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.02290,Mandel and Agol (2002 ApJ 580 171),,,007/007293/007293937/dv/kplr007293937-20160209194854_dvr.pdf,007/007293/007293937/dv/kplr007293937-001-20160209194854_dvs.pdf
8043721,K04812.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.2160,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_KIC_POS,3.4521549,8.8054040,11.10,1,1679,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.00450,Mandel and Agol (2002 ApJ 580 171),,,008/008043/008043721/dv/kplr008043721-20160209194854_dvr.pdf,008/008043/008043721/dv/kplr008043721-001-20160209194854_dvs.pdf
7985733,K03219.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,3.7048938,16.0761430,31.10,1,2454,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.81500,Mandel and Agol (2002 ApJ 580 171),,,007/007985/007985733/dv/kplr007985733-20160209194854_dvr.pdf,007/007985/007985733/dv/kplr007985733-001-20160209194854_dvs.pdf
8094120,K04881.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9790,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.0619566,7.6890600,12.50,2,225,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.12140,Mandel and Agol (2002 ApJ 580 171),,,008/008094/008094120/dv/kplr008094120-20160209194854_dvr.pdf,008/008094/008094120/dv/kplr008094120-002-20160209194854_dvs.pdf
6522824,K04882.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,3.1532090,9.9054580,12.20,1,66,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.77470,Mandel and Agol (2002 ApJ 580 171),,,006/006522/006522824/dv/kplr006522824-20160209194854_dvr.pdf,006/006522/006522824/dv/kplr006522824-001-20160209194854_dvs.pdf
4750341,K04884.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,3.3978274,8.5115840,9.20,1,1087,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.08540,Mandel and Agol (2002 ApJ 580 171),,,004/004750/004750341/dv/kplr004750341-20160209194854_dvr.pdf,004/004750/004750341/dv/kplr004750341-001-20160209194854_dvs.pdf
9935642,K04885.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.0874700,9.4667050,10.10,1,143,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.21440,Mandel and Agol (2002 ApJ 580 171),,,009/009935/009935642/dv/kplr009935642-20160209194854_dvr.pdf,009/009935/009935642/dv/kplr009935642-001-20160209194854_dvs.pdf
6612327,K03270.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,53.2293550,62.2005120,37.30,1,63,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.87440,Mandel and Agol (2002 ApJ 580 171),,,006/006612/006612327/dv/kplr006612327-20160209194854_dvr.pdf,006/006612/006612327/dv/kplr006612327-001-20160209194854_dvs.pdf
7285757,K03271.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9630,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.9793240,11.0597220,12.60,2,71,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.71020,Mandel and Agol (2002 ApJ 580 171),,,007/007285/007285757/dv/kplr007285757-20160209194854_dvr.pdf,007/007285/007285757/dv/kplr007285757-001-20160209194854_dvs.pdf
7285757,K03271.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_MEAS,2.9106994,9.0123415,11.20,2,183,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.87310,Mandel and Agol (2002 ApJ 580 171),,,007/007285/007285757/dv/kplr007285757-20160209194854_dvr.pdf,007/007285/007285757/dv/kplr007285757-002-20160209194854_dvs.pdf
5211922,K03273.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,21.1229610,51.5547750,49.30,1,52,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.02140,Mandel and Agol (2002 ApJ 580 171),,,005/005211/005211922/dv/kplr005211922-20160209194854_dvr.pdf,005/005211/005211922/dv/kplr005211922-001-20160209194854_dvs.pdf
5280587,K03274.01,Kepler-1451 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9970,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.9403610,15.5793550,9.60,1,33,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.82960,Mandel and Agol (2002 ApJ 580 171),,,005/005280/005280587/dv/kplr005280587-20160209194854_dvr.pdf,005/005280/005280587/dv/kplr005280587-001-20160209194854_dvs.pdf
8129005,K04741.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,3.7667490,10.6506610,11.80,1,378,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.00030,Mandel and Agol (2002 ApJ 580 171),,,008/008129/008129005/dv/kplr008129005-20160209194854_dvr.pdf,008/008129/008129005/dv/kplr008129005-001-20160209194854_dvs.pdf
4840156,K07709.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,3.0033884,8.8620900,10.30,1,398,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.07320,Mandel and Agol (2002 ApJ 580 171),,,004/004840/004840156/dv/kplr004840156-20160209194854_dvr.pdf,004/004840/004840156/dv/kplr004840156-001-20160209194854_dvs.pdf
4138008,K04742.01,Kepler-442 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9930,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.4854620,12.9237930,13.10,1,12,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.72840,Mandel and Agol (2002 ApJ 580 171),,,004/004138/004138008/dv/kplr004138008-20160209194854_dvr.pdf,004/004138/004138008/dv/kplr004138008-001-20160209194854_dvs.pdf
4262040,K03202.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_MEAS,4.5001970,11.0798720,20.70,1,15,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.87550,Mandel and Agol (2002 ApJ 580 171),,,004/004262/004262040/dv/kplr004262040-20160209194854_dvr.pdf,004/004262/004262040/dv/kplr004262040-001-20160209194854_dvs.pdf
6468904,K04743.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.9980,0,1,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.8400590,10.2389260,10.30,1,27,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.99760,Mandel and Agol (2002 ApJ 580 171),,,006/006468/006468904/dv/kplr006468904-20160209194854_dvr.pdf,006/006468/006468904/dv/kplr006468904-001-20160209194854_dvs.pdf
5709906,K04744.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.8230,0,0,1,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.4366944,7.4124960,8.20,1,394,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.85880,Mandel and Agol (2002 ApJ 580 171),,,005/005709/005709906/dv/kplr005709906-20160209194854_dvr.pdf,005/005709/005709906/dv/kplr005709906-001-20160209194854_dvs.pdf
4840672,K04813.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.4130,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS---CENT_UNCERTAIN,2.4770894,7.1646770,7.50,1,119,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.12560,Mandel and Agol (2002 ApJ 580 171),,,004/004840/004840672/dv/kplr004840672-20160209194854_dvr.pdf,004/004840/004840672/dv/kplr004840672-001-20160209194854_dvs.pdf
9777556,K04814.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,0,1,q1_q17_dr25_sup_koi,PLANET_IN_STAR---CENT_FEW_DIFFS---EPHEM_MATCH,3.4676833,9.6731460,16.20,1,137,1,q1_q17_dr25_tce,00000100010000000000000000000000,0.54210,Mandel and Agol (2002 ApJ 580 171),,,009/009777/009777556/dv/kplr009777556-20160209194854_dvr.pdf,009/009777/009777556/dv/kplr009777556-001-20160209194854_dvs.pdf
7287677,K04815.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8480,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.7240977,8.5978890,9.50,1,71,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.79790,Mandel and Agol (2002 ApJ 580 171),,,007/007287/007287677/dv/kplr007287677-20160209194854_dvr.pdf,007/007287/007287677/dv/kplr007287677-001-20160209194854_dvs.pdf
10753922,K04816.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST,4.0229590,9.2408285,10.00,1,55,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.16250,Mandel and Agol (2002 ApJ 580 171),,,010/010753/010753922/dv/kplr010753922-20160209194854_dvr.pdf,010/010753/010753922/dv/kplr010753922-001-20160209194854_dvs.pdf
5980061,K04817.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---SAME_NTL_PERIOD---CENT_RESOLVED_OFFSET,5.2381687,10.5795100,27.70,1,2121,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.99990,Mandel and Agol (2002 ApJ 580 171),,,005/005980/005980061/dv/kplr005980061-20160209194854_dvr.pdf,005/005980/005980061/dv/kplr005980061-002-20160209194854_dvs.pdf
4059887,K04887.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,3.9138443,10.9169520,33.30,1,1325,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.92000,Mandel and Agol (2002 ApJ 580 171),,,004/004059/004059887/dv/kplr004059887-20160209194854_dvr.pdf,004/004059/004059887/dv/kplr004059887-001-20160209194854_dvs.pdf
6691169,K04890.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,4.0437270,8.5029300,11.40,1,16,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.54220,Mandel and Agol (2002 ApJ 580 171),,,006/006691/006691169/dv/kplr006691169-20160209194854_dvr.pdf,006/006691/006691169/dv/kplr006691169-001-20160209194854_dvs.pdf
5303346,K03275.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,51.7440570,192.7052600,155.60,1,38,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.62100,Mandel and Agol (2002 ApJ 580 171),,,005/005303/005303346/dv/kplr005303346-20160209194854_dvr.pdf,005/005303/005303346/dv/kplr005303346-001-20160209194854_dvs.pdf
3858879,K03276.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,24.8652740,93.7909000,131.40,1,41,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.93550,Mandel and Agol (2002 ApJ 580 171),,,003/003858/003858879/dv/kplr003858879-20160209194854_dvr.pdf,003/003858/003858879/dv/kplr003858879-001-20160209194854_dvs.pdf
8280511,K01151.05,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.7950,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.7678140,7.7733990,12.00,5,54,5,q1_q17_dr25_tce,11111111111111111000000000000000,0.99250,Mandel and Agol (2002 ApJ 580 171),,,008/008280/008280511/dv/kplr008280511-20160209194854_dvr.pdf,008/008280/008280511/dv/kplr008280511-005-20160209194854_dvs.pdf
3120904,K03277.01,Kepler-1452 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9940,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.3144010,14.5541750,18.20,1,32,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.10870,Mandel and Agol (2002 ApJ 580 171),,,003/003120/003120904/dv/kplr003120904-20160209194854_dvr.pdf,003/003120/003120904/dv/kplr003120904-001-20160209194854_dvs.pdf
3342467,K03278.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,HAS_SEC_TCE,9.0211420,23.1836680,17.50,1,16,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.18200,Mandel and Agol (2002 ApJ 580 171),,,003/003342/003342467/dv/kplr003342467-20160209194854_dvr.pdf,003/003342/003342467/dv/kplr003342467-001-20160209194854_dvs.pdf
11757451,K04745.01,Kepler-443 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.8770,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.1008280,9.1566260,12.70,1,8,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.48430,Mandel and Agol (2002 ApJ 580 171),,,011/011757/011757451/dv/kplr011757451-20160209194854_dvr.pdf,011/011757/011757451/dv/kplr011757451-001-20160209194854_dvs.pdf
2711597,K04746.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,3.6305764,9.5190090,8.80,1,1363,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.99310,Mandel and Agol (2002 ApJ 580 171),,,002/002711/002711597/dv/kplr002711597-20160209194854_dvr.pdf,002/002711/002711597/dv/kplr002711597-001-20160209194854_dvs.pdf
8047428,K04747.01,Kepler-1621 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9800,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.2733900,10.3470390,12.20,1,15,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.83940,Mandel and Agol (2002 ApJ 580 171),,,008/008047/008047428/dv/kplr008047428-20160209194854_dvr.pdf,008/008047/008047428/dv/kplr008047428-001-20160209194854_dvs.pdf
11513486,K04748.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.3630998,11.3418880,12.40,1,197,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.97330,Mandel and Agol (2002 ApJ 580 171),,,011/011513/011513486/dv/kplr011513486-20160209194854_dvr.pdf,011/011513/011513486/dv/kplr011513486-001-20160209194854_dvs.pdf
4851283,K07710.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,3.1599426,11.1979760,19.30,1,360,1,q1_q17_dr25_tce,00000000001110111000000000000000,0.78240,Mandel and Agol (2002 ApJ 580 171),,,004/004851/004851283/dv/kplr004851283-20160209194854_dvr.pdf,004/004851/004851283/dv/kplr004851283-001-20160209194854_dvs.pdf
6520519,K04749.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8250,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.2473996,8.1730385,10.40,1,675,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.93180,Mandel and Agol (2002 ApJ 580 171),,,006/006520/006520519/dv/kplr006520519-20160209194854_dvr.pdf,006/006520/006520519/dv/kplr006520519-001-20160209194854_dvs.pdf
9459162,K04818.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.9231021,9.2942820,8.30,1,357,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.73090,Mandel and Agol (2002 ApJ 580 171),,,009/009459/009459162/dv/kplr009459162-20160209194854_dvr.pdf,009/009459/009459162/dv/kplr009459162-001-20160209194854_dvs.pdf
